step,training_tokens,quarter_cross_entropy,full_cross_entropy,quarter_cross_entropy_smoothed,full_cross_entropy_smoothed,quarter_mtp_loss,full_mtp_loss,quarter_grad_norm,full_grad_norm,learning_rate
166,174063616,12.179365158081055,10.883742332458496,12.258770084381103,11.238362550735474,1.225570559501648,1.263335108757019,36.50822830200195,89.95272827148438,8.703128514753189e-06
167,175112192,12.181753158569336,10.878798484802246,12.252220487594604,11.206896686553955,1.2258527278900146,1.2634046077728271,36.640995025634766,89.73239135742188,8.755557246331591e-06
168,176160768,12.170865058898926,10.827192306518555,12.244845581054687,11.172272157669067,1.225016713142395,1.2619229555130005,36.63032531738281,89.49702453613281,8.807985977909993e-06
169,177209344,12.159486770629883,10.792469024658203,12.23737382888794,11.137807607650757,1.224085807800293,1.2597628831863403,37.76778030395508,89.70852661132812,8.860414709488396e-06
170,178257920,12.150845527648926,10.760478973388672,12.229942464828492,11.103507566452027,1.2231805324554443,1.2590241432189941,37.67882537841797,90.39889526367188,8.912842531572096e-06
171,179306496,12.152544021606445,10.780582427978516,12.222705411911011,11.07164740562439,1.2232601642608643,1.2590067386627197,37.77903366088867,90.488525390625,8.965271263150498e-06
172,180355072,12.131935119628906,10.697686195373535,12.214607954025269,11.03609938621521,1.2218749523162842,1.2561850547790527,37.74029541015625,89.4177474975586,9.0176999947289e-06
173,181403648,12.136541366577148,10.712204933166504,12.207249307632447,11.003731155395508,1.2216928005218506,1.2560639381408691,38.1212158203125,90.09347534179688,9.070128726307303e-06
174,182452224,12.127059936523438,10.680427551269531,12.199541711807251,10.971327543258667,1.2210478782653809,1.2547959089279175,39.89671325683594,93.20780944824219,9.122556548391003e-06
175,183500800,12.111413955688477,10.620004653930664,12.19116439819336,10.936221933364868,1.219832420349121,1.252661108970642,38.77848815917969,91.44517517089844,9.174985279969405e-06
176,184549376,12.102699279785156,10.599837303161621,12.182912826538086,10.902867889404297,1.2193714380264282,1.2507028579711914,39.674949645996094,92.42044830322266,9.227414011547808e-06
177,185597952,12.095024108886719,10.57056999206543,12.174744367599487,10.869761037826539,1.2184932231903076,1.2495417594909668,39.01366424560547,91.47241973876953,9.27984274312621e-06
178,186646528,12.088329315185547,10.56994915008545,12.167020654678344,10.83935742378235,1.2181105613708496,1.248929738998413,40.31623840332031,92.46334075927734,9.33227056520991e-06
179,187695104,12.082204818725586,10.556501388549805,12.159008884429932,10.810066556930542,1.2173223495483398,1.2478134632110596,40.032135009765625,93.1833724975586,9.384699296788312e-06
180,188743680,12.077945709228516,10.529194831848145,12.15088472366333,10.779122638702393,1.2170954942703247,1.2468091249465942,40.26297378540039,94.06082153320312,9.437128028366715e-06
181,189792256,12.050540924072266,10.445984840393066,12.14211072921753,10.747310209274293,1.2148971557617188,1.2427195310592651,41.48329544067383,96.05733489990234,9.489555850450415e-06
182,190840832,12.034969329833984,10.407630920410156,12.13322205543518,10.715856838226319,1.2139687538146973,1.2406002283096313,41.51326370239258,96.86563110351562,9.541984582028817e-06
183,191889408,12.041936874389648,10.435352325439453,12.124376916885376,10.685563564300537,1.214168667793274,1.2414053678512573,41.36079025268555,97.3457260131836,9.59441331360722e-06
184,192937984,12.023940086364746,10.363090515136719,12.114745664596558,10.652701616287231,1.2129477262496948,1.2389734983444214,41.494449615478516,97.04912567138672,9.646842045185622e-06
185,193986560,12.019487380981445,10.354591369628906,12.105944395065308,10.623314476013183,1.2119839191436768,1.237647294998169,41.75477600097656,97.36329650878906,9.699269867269322e-06
186,195035136,12.013710975646973,10.35527515411377,12.097661685943603,10.596891117095947,1.2118992805480957,1.237479329109192,42.20441436767578,98.50996398925781,9.751698598847724e-06
187,196083712,11.993491172790527,10.278383255004883,12.088248586654663,10.56687035560608,1.210065484046936,1.2343112230300903,42.947601318359375,99.85388946533203,9.804127330426127e-06
188,197132288,11.98902416229248,10.26010799407959,12.079156541824341,10.53851613998413,1.2098093032836914,1.2331202030181885,42.85905075073242,100.54432678222656,9.856556062004529e-06
189,198180864,11.973743438720703,10.2329740524292,12.069869375228881,10.51054139137268,1.2085016965866089,1.230769395828247,43.443267822265625,102.59700012207031,9.90898388408823e-06
190,199229440,11.97205924987793,10.219218254089355,12.060930061340333,10.483478355407716,1.2084943056106567,1.2300233840942383,43.20084762573242,100.8905258178711,9.961412615666632e-06
191,200278016,11.951969146728516,10.161142349243164,12.050901317596436,10.452506351470948,1.2065343856811523,1.227660894393921,43.72014236450195,101.79403686523438,1.0013841347245034e-05
192,201326592,11.95266342163086,10.162399291992188,12.041937732696534,10.42574200630188,1.2064887285232544,1.2277261018753052,43.33522415161133,99.66182708740234,1.0066269169328734e-05
193,202375168,11.942346572875977,10.13271427154541,12.032227993011475,10.396767473220825,1.2058366537094116,1.2260472774505615,44.18611145019531,99.4970932006836,1.0118697900907136e-05
194,203423744,11.927553176879883,10.08707332611084,12.022252655029297,10.36709976196289,1.2043383121490479,1.2236605882644653,43.69431686401367,99.97870635986328,1.0171126632485539e-05
195,204472320,11.923641204833984,10.084997177124023,12.012864017486573,10.340349388122558,1.2040666341781616,1.2230976819992065,43.62024688720703,99.82708740234375,1.0223555364063941e-05
196,205520896,11.907492637634277,10.020150184631348,12.003103685379028,10.311365032196045,1.202712059020996,1.2208266258239746,44.92235565185547,97.5598373413086,1.0275983186147641e-05
197,206569472,11.90510368347168,10.031753540039062,11.993607664108277,10.284424209594727,1.2025219202041626,1.2208492755889893,45.120487213134766,96.93360900878906,1.0328411917726044e-05
198,207618048,11.877229690551758,9.913315773010254,11.983052682876586,10.251592540740967,1.2003915309906006,1.215759515762329,45.680171966552734,96.60734558105469,1.0380840649304446e-05
199,208666624,11.866718292236328,9.908050537109375,11.972278356552124,10.219169998168946,1.1992419958114624,1.2143007516860962,45.815086364746094,95.16703796386719,1.0433269380882848e-05
200,209715200,11.86024284362793,9.884602546691895,11.961393213272094,10.186940383911132,1.1986109018325806,1.2140706777572632,46.387725830078125,95.28436279296875,1.0485697202966549e-05
201,210763776,11.847195625305176,9.845743179321289,11.95122594833374,10.156928300857544,1.1976759433746338,1.212066650390625,46.6188850402832,93.00128936767578,1.053812593454495e-05
202,211812352,11.840608596801758,9.847293853759766,11.941507911682129,10.128911447525024,1.196818470954895,1.2107820510864258,45.301490783691406,93.41047668457031,1.0590554666123353e-05
203,212860928,11.832608222961426,9.840117454528809,11.931041479110718,10.099149703979492,1.1963099241256714,1.2104756832122803,46.41324996948242,93.0859603881836,1.0642983397701755e-05
204,213909504,11.805976867675781,9.741894721984863,11.920143318176269,10.068089914321899,1.1942485570907593,1.2058663368225098,47.63512420654297,94.51903533935547,1.0695411219785456e-05
205,214958080,11.790571212768555,9.726558685302734,11.908697509765625,10.03668828010559,1.193415641784668,1.203454613685608,46.868377685546875,90.93061828613281,1.0747839951363858e-05
206,216006656,11.797119140625,9.748111724853516,11.897867918014526,10.006330108642578,1.192990779876709,1.2042824029922485,46.5628776550293,89.51836395263672,1.080026868294226e-05
207,217055232,11.771095275878906,9.685893058776855,11.886748123168946,9.976705598831177,1.1915022134780884,1.2008506059646606,48.00141906738281,90.53629302978516,1.085269650502596e-05
208,218103808,11.757951736450195,9.668126106262207,11.87519450187683,9.947106504440308,1.190346360206604,1.1990004777908325,47.80577850341797,88.59474182128906,1.0905125236604363e-05
209,219152384,11.739532470703125,9.60997200012207,11.863483953475953,9.915956401824952,1.1887305974960327,1.1956838369369507,48.0058479309082,88.43463134765625,1.0957553968182765e-05
210,220200960,11.724309921264648,9.573503494262695,11.851096487045288,9.883670663833618,1.1875789165496826,1.1941455602645874,47.905616760253906,89.44676208496094,1.1009982699761167e-05
211,221249536,11.720895767211914,9.575096130371094,11.839542818069457,9.854368352890015,1.186659574508667,1.1937175989151,48.30889129638672,88.54166412353516,1.1062410521844868e-05
212,222298112,11.702486991882324,9.553644180297852,11.827033996582031,9.823930597305297,1.1854050159454346,1.191007375717163,48.2010498046875,89.18592834472656,1.111483925342327e-05
213,223346688,11.688907623291016,9.519279479980469,11.814362049102783,9.79325885772705,1.184237003326416,1.1887965202331543,48.533321380615234,88.35143280029297,1.1167267985001672e-05
214,224395264,11.67898178100586,9.50815200805664,11.801933479309081,9.764312791824342,1.183382272720337,1.1880536079406738,48.82408142089844,88.50067901611328,1.1219696716580074e-05
215,225443840,11.667426109313965,9.466266632080078,11.789122724533081,9.733376264572144,1.1823365688323975,1.185056447982788,48.545196533203125,88.70072937011719,1.1272124538663775e-05
216,226492416,11.650373458862305,9.447936058044434,11.776266765594482,9.704765558242798,1.181086540222168,1.1829718351364136,48.23329544067383,88.12779998779297,1.1324553270242177e-05
217,227540992,11.626626968383789,9.388788223266602,11.762342929840088,9.672617292404174,1.1793403625488281,1.1795837879180908,49.570552825927734,90.02430725097656,1.137698200182058e-05
218,228589568,11.617130279541016,9.38953685760498,11.749337959289551,9.646428346633911,1.1781337261199951,1.1779162883758545,49.345184326171875,88.69830322265625,1.1429410733398981e-05
219,229638144,11.60567855834961,9.355649948120117,11.736285972595216,9.618808317184449,1.1774214506149292,1.1758532524108887,49.983985900878906,88.038330078125,1.1481838555482682e-05
220,230686720,11.588297843933105,9.319305419921875,11.722688722610474,9.590543460845947,1.1756082773208618,1.1735429763793945,49.904441833496094,88.5770263671875,1.1534267287061084e-05
221,231735296,11.565570831298828,9.294044494628906,11.708607482910157,9.562958526611329,1.1736109256744385,1.170870304107666,49.8172721862793,89.50700378417969,1.1586696018639486e-05
222,232783872,11.550711631774902,9.241992950439453,11.694112634658813,9.532693481445312,1.1725369691848755,1.1679110527038574,50.034244537353516,88.29537200927734,1.1639123840723187e-05
223,233832448,11.542325973510742,9.277012825012207,11.679598522186279,9.504538249969482,1.1717890501022339,1.1675854921340942,50.45784378051758,89.54806518554688,1.1691552572301589e-05
224,234881024,11.51960563659668,9.216623306274414,11.665279960632324,9.47827467918396,1.1703284978866577,1.1634715795516968,50.916236877441406,88.89747619628906,1.1743981303879991e-05
225,235929600,11.494292259216309,9.175451278686523,11.650466012954713,9.450719308853149,1.1678030490875244,1.1592378616333008,50.5080451965332,88.42792510986328,1.1796410035458393e-05
226,236978176,11.477529525756836,9.152639389038086,11.634486532211303,9.420945692062379,1.16712486743927,1.1575881242752075,51.38289260864258,89.8587646484375,1.1848837857542094e-05
227,238026752,11.47748851776123,9.121600151062012,11.61980619430542,9.392731046676635,1.1662613153457642,1.1566388607025146,50.81200408935547,88.05239868164062,1.1901266589120496e-05
228,239075328,11.461370468139648,9.124722480773926,11.604977130889893,9.365560865402221,1.1647295951843262,1.1544908285140991,51.31357192993164,87.4352798461914,1.1953695320698898e-05
229,240123904,11.44411849975586,9.096790313720703,11.59020643234253,9.339901781082153,1.1635615825653076,1.1518977880477905,51.541744232177734,94.22636413574219,1.20061240522773e-05
230,241172480,11.415260314941406,9.036605834960938,11.574753952026366,9.313056898117065,1.1610312461853027,1.1480042934417725,52.09731674194336,90.49459838867188,1.2058551874361001e-05
231,242221056,11.407855987548828,9.017505645751953,11.559101963043213,9.285177373886109,1.1599750518798828,1.1457551717758179,51.87683868408203,87.16476440429688,1.2110980605939403e-05
232,243269632,11.39514446258545,9.018245697021484,11.54373483657837,9.25840744972229,1.1590723991394043,1.1448519229888916,52.043643951416016,87.66488647460938,1.2163409337517805e-05
233,244318208,11.373294830322266,8.991503715515137,11.527954196929931,9.232018661499023,1.1572540998458862,1.141791820526123,52.742759704589844,88.61378479003906,1.2215837159601506e-05
234,245366784,11.355536460876465,8.947214126586914,11.511781930923462,9.203971767425537,1.1560850143432617,1.1388025283813477,53.22087478637695,89.46936798095703,1.2268265891179908e-05
235,246415360,11.34022045135498,8.902652740478516,11.495421648025513,9.17579107284546,1.1543800830841064,1.1357427835464478,53.128238677978516,86.41223907470703,1.232069462275831e-05
236,247463936,11.326761245727539,8.900869369506836,11.479241037368775,9.148437738418579,1.1533656120300293,1.1349270343780518,54.00630569458008,86.6602554321289,1.2373123354336713e-05
237,248512512,11.298063278198242,8.875493049621582,11.462812852859496,9.122772979736329,1.1510486602783203,1.1309258937835693,54.66302490234375,85.9211654663086,1.2425551176420413e-05
238,249561088,11.29601001739502,8.859559059143066,11.446756839752197,9.096274089813232,1.150567650794983,1.130118727684021,53.592899322509766,86.42980194091797,1.2477979907998815e-05
239,250609664,11.283182144165039,8.851030349731445,11.430632019042969,9.071043109893798,1.148913860321045,1.1270725727081299,54.80323791503906,85.0550765991211,1.2530408639577217e-05
240,251658240,11.232494354248047,8.758331298828125,11.412841844558717,9.042994403839112,1.1454635858535767,1.1213362216949463,56.16130065917969,84.30178833007812,1.258283737115562e-05
241,252706816,11.233874320983887,8.770416259765625,11.396257019042968,9.016812992095947,1.1452165842056274,1.120171308517456,56.1243782043457,85.16851043701172,1.263526519323932e-05
242,253755392,11.213930130004883,8.734664916992188,11.379417943954468,8.991446590423584,1.143310308456421,1.1180344820022583,56.80057907104492,86.45360565185547,1.2687693924817722e-05
243,254803968,11.222458839416504,8.78162670135498,11.363424587249757,8.966677284240722,1.1428954601287842,1.1191424131393433,56.30995559692383,83.56069946289062,1.2740122656396125e-05
244,255852544,11.175914764404297,8.691049575805664,11.346240043640137,8.940398597717286,1.1397861242294312,1.1118372678756714,56.75117492675781,83.24974822998047,1.2792551387974527e-05
245,256901120,11.160179138183594,8.672563552856445,11.3295343875885,8.915254211425781,1.1384823322296143,1.1092238426208496,56.816986083984375,82.12419891357422,1.2844979210058227e-05
246,257949696,11.144535064697266,8.657327651977539,11.312884664535522,8.890488624572754,1.1367673873901367,1.1074497699737549,58.50117492675781,82.47481536865234,1.289740794163663e-05
247,258998272,11.128822326660156,8.657257080078125,11.295451354980468,8.86727147102356,1.1347641944885254,1.1057826280593872,58.07444381713867,81.80288696289062,1.2949836673215032e-05
248,260046848,11.10279655456543,8.62855339050293,11.277522659301757,8.84246301651001,1.1331177949905396,1.1020760536193848,58.16437911987305,82.35831451416016,1.3002264495298732e-05
249,261095424,11.07076358795166,8.548215866088867,11.258854913711549,8.815034294128418,1.130673885345459,1.0964174270629883,59.69784164428711,82.47135925292969,1.3054693226877134e-05
250,262144000,11.057896614074707,8.572166442871094,11.240986728668213,8.791812324523926,1.1292012929916382,1.0955405235290527,58.6570930480957,80.53761291503906,1.3107121958455537e-05
251,263192576,11.044197082519531,8.51894474029541,11.222803783416747,8.766884279251098,1.127662181854248,1.0927035808563232,58.76854705810547,80.51210021972656,1.3159550690033939e-05
252,264241152,11.031854629516602,8.53674602508545,11.204639291763305,8.742809295654297,1.1259630918502808,1.0912609100341797,58.52429962158203,79.7783432006836,1.321197851211764e-05
